Date,Number_of_Transactions,Number_of_Coinbase_Transactions,Coinbase_Transactions_Output_Total,Number_of_Zero_Fee_Transactions,Total_Size_of_Transactions,Mean_Size_of_Transactions,Median_Size_of_Transactions,StdDev_Size_of_Transactions,Total_Weight_of_Transactions,Mean_Weight_of_Transactions,Median_Weight_of_Transactions,StdDev_Weight_of_Transactions,Total_Input_Count,Mean_Input_Count,Median_Input_Count,StdDev_Input_Count,Total_Output_Count,Mean_Output_Count,Median_Output_Count,StdDev_Output_Count,Total_Input_Total,Mean_Input_Total,Median_Input_Total,StdDev_Input_Total,Total_Output_Total,Mean_Output_Total,Median_Output_Total,StdDev_Output_Total,Total_Fees,Mean_Fees,Median_Fees,StdDev_Fees,Fee_per_KB
21/09/2021 00:00,244568,123,78352670143,125,150071396,613.618282,246,3509.922786,414033950,1692.919556,760,9329.634817,703681,2.877240686,1,19.90636933,761918,3.115362599,2,18.45060905,1.12399E+15,4595834444,1894051.5,97682644267,1.12407E+15,4596148773,1897407,97682630125,1477670143,6041.960285,1507,45475.05036,9846.44764
22/09/2021 00:00,275235,134,85151797242,136,165412308,600.9857322,245,3161.531308,456013638,1656.815587,760,8610.984943,765893,2.782687522,1,17.30199177,832054,3.02306756,2,19.5414959,5.02772E+14,1826699391,1506757,56171571929,5.02855E+14,1827003676,1509778,56171563468,1401797242,5093.092238,1471,30842.80314,8474.564311
23/09/2021 00:00,268689,165,1.04503E+11,167,167721763,624.2226626,246,3639.116809,457812103,1703.873635,764,9264.591026,756584,2.815835408,1,18.13849288,835404,3.109185713,2,19.95977982,4.36571E+14,1624818692,1555695,52704085097,4.36674E+14,1625202500,1559987,52704075294,1378292053,5129.69289,1289,49687.34512,8217.729341
24/09/2021 00:00,277565,148,94113218851,150,178417000,642.7935799,246,4014.31004,485351540,1748.604975,760,9961.134001,830115,2.99070488,1,22.30479351,877338,3.160838002,2,19.35544112,4.24387E+14,1528964245,1702315,48864314638,4.24479E+14,1529297500,1704810,48864306106,1613218851,5812.039886,1081,89556.98076,9041.844953
25/09/2021 00:00,212575,144,90854954145,146,121014231,569.2778125,234,2776.710922,340221972,1600.479699,760,7797.548493,557690,2.623497589,1,15.6776033,687805,3.23558744,2,19.99793848,5.21067E+14,2451216512,1317906,68461399563,5.21157E+14,2451639892,1322089,68461386142,854954145,4021.894131,701,41748.21386,7064.905821
26/09/2021 00:00,195560,139,87721447735,141,127125987,650.0612958,245,3893.23253,354440646,1812.439384,760,10176.03183,605806,3.097801186,1,22.41628245,629359,3.218239926,2,20.65710702,3.01634E+14,1542410148,1276314.5,47350971801,3.01721E+14,1542854385,1280166.5,47350959422,846447735,4328.327547,630,43075.21041,6658.337567
27/09/2021 00:00,255873,155,98141384630,157,163019010,637.1090736,245,4012.524379,441632991,1725.985122,760,9933.841876,766291,2.994809925,1,22.57845541,782964,3.059971158,2,19.32500036,4.26016E+14,1664950885,1720378,51423679850,4.26113E+14,1665329491,1725506,51423669560,1266384630,4949.270263,705,57140.15198,7768.324872
28/09/2021 00:00,262292,152,96365809179,154,180016504,686.3209858,234,4657.124254,468442764,1785.959023,760,10542.55215,830871,3.167732908,1,24.46416517,795197,3.031724185,2,18.15768235,3.54984E+14,1353392924,1488642,44735488578,3.55079E+14,1353755115,1492022,44735479848,1365809179,5207.20868,846,65822.83462,7587.133116
29/09/2021 00:00,241991,130,82379846913,132,149634631,618.3479179,237,3487.075135,408141286,1686.596964,758,8914.166492,691593,2.857928601,1,18.73234879,749619,3.097714378,2,19.07321773,3.9825E+14,1645723171,1748163,50946193628,3.98331E+14,1646058928,1751820,50946184496,1129846913,4668.962536,1008,40231.97483,7550.70471
30/09/2021 00:00,293074,171,1.08352E+11,173,214412158,731.5973372,246,4655.068319,603139270,2057.97604,760,13489.32542,1057421,3.608034148,1,27.7714455,918270,3.133235975,2,19.49039289,4.3825E+14,1495356973,1623721,49716948570,4.38357E+14,1495721642,1627627.5,49716939609,1477442647,5041.19317,1082,42935.08314,6890.666373
01/10/2021 00:00,277042,140,89125074991,142,173168596,625.0626114,226,3397.404581,472223974,1704.521242,756,8675.91034,790817,2.854502205,1,17.47372615,891698,3.218638329,2,18.65255145,4.45534E+14,1608182515,1772000.5,51639871975,4.45622E+14,1608498352,1774636.5,51639863756,1625074991,5865.807318,1435,51943.46351,9384.3516
02/10/2021 00:00,259961,188,1.18592E+11,190,177250842,681.8362831,226,4047.027025,483561699,1860.131708,758,10314.58508,851864,3.276891534,1,22.85586807,810144,3.116405922,2,19.94029043,3.20911E+14,1234459489,1205516,47533725539,3.21029E+14,1234911480,1208646,47533716518,1092389547,4202.128577,1039,24198.6911,6162.958295
03/10/2021 00:00,218112,150,94749490094,152,136535786,625.9893358,234,3309.189918,388621204,1781.750679,760,9469.477238,652182,2.99012434,1,18.77133649,699416,3.206682805,2,21.19615723,3.57255E+14,1637941270,1232346,55342013306,3.57348E+14,1638371095,1235671.5,55342002769,999490094,4582.462652,1002,35654.01551,7320.352585
04/10/2021 00:00,268955,156,98871933088,158,182073846,676.9676935,234,4366.829226,503842576,1873.334112,760,11388.08149,880970,3.275529364,1,24.9880134,821951,3.056091168,2,19.02575684,3.71604E+14,1381660043,1621895,48909638916,3.71702E+14,1382022558,1625331,48909630750,1371933088,5100.976327,1070,58027.26814,7535.03657
05/10/2021 00:00,312538,164,1.04029E+11,166,209038119,668.8406498,226,4531.690455,565429122,1809.153197,758,11069.76246,1005899,3.218485432,1,25.51468269,942066,3.014244668,2,17.93623743,4.8998E+14,1567744167,1488839,53304236187,4.90082E+14,1568072127,1491266.5,53304228208,1529318480,4893.22412,1088,41545.43813,7315.978958
06/10/2021 00:00,267749,131,83676872245,133,156757188,585.4632062,226,3088.271567,430313841,1607.153868,756,8134.547077,734700,2.743987839,1,17.41662872,835840,3.12172968,2,17.61527494,4.93081E+14,1841578096,1763318,55481606421,4.93163E+14,1841883886,1765562,55481597555,1801872245,6729.706722,2044,49406.24719,11494.67063
07/10/2021 00:00,325875,141,90819414508,143,201631743,618.7395259,226,3604.603388,563272668,1728.493036,714,9977.939461,966707,2.966496356,1,20.35569775,989086,3.035169927,2,17.90653995,4.50977E+14,1383895701,1530745,50325457887,4.51065E+14,1384166126,1530511,50325451684,2694414508,8268.245517,2845,54586.27639,13363.04725
08/10/2021 00:00,280028,120,77066777196,122,175241409,625.799595,226,3511.090196,479376468,1711.887626,740,9024.801958,820184,2.928935678,1,19.14265632,874246,3.121994943,2,18.40232015,4.00348E+14,1429669561,1457491.5,50428657489,4.00423E+14,1429937391,1457197.5,50428651115,2066777196,7380.609068,2707.5,40184.19309,11793.88598
09/10/2021 00:00,246189,150,95218665122,152,193462984,785.831146,231,5832.440846,512393016,2081.299392,724,13859.18213,937512,3.808098656,1,33.02609704,787466,3.198623822,2,21.17438335,3.19531E+14,1297908499,1105776,49880612325,3.19625E+14,1298289304,1105370,49880604441,1468665122,5965.600096,1939,32139.04688,7591.452854
10/10/2021 00:00,211506,159,1.00648E+11,161,140161699,662.684269,234,3847.128842,387670796,1832.906849,756,9959.209785,678095,3.20603198,1,22.40695627,678615,3.208490539,2,20.93757726,2.80534E+14,1326364152,1164557.5,50055779741,2.80633E+14,1326833996,1167052,50055769873,1273358015,6020.434479,1809,43712.09583,9084.921374
11/10/2021 00:00,280184,146,93321044373,148,184833792,659.687177,226,3888.43688,503189624,1795.92562,724,10110.745,886681,3.164638238,1,21.90526598,850881,3.03686506,2,17.9683966,4.36394E+14,1557526017,1521865,51441035441,4.36485E+14,1557851696,1523425,51441027179,2071044373,7391.729624,2535,46760.24402,11204.90117
12/10/2021 00:00,274155,134,85658640434,137,175885592,641.5552954,226,4037.096519,473115904,1725.724149,732,9796.899926,809946,2.954336051,1,21.73122457,881873,3.216694935,2,19.69200248,3.51089E+14,1280623151,1500000,46406239801,3.51173E+14,1280928635,1500401,46406233054,1908640434,6961.902697,2376,35024.52841,10851.60195
13/10/2021 00:00,288916,169,1.07308E+11,171,187121099,647.6661002,234,3921.799875,505685264,1750.284733,756,10035.48394,879004,3.042420634,1,21.66349215,874608,3.027205139,2,17.98117117,3.25543E+14,1126772895,1289590.5,44885685130,3.25648E+14,1127138486,1291223,44885678158,1682798138,5824.523869,1950,32974.34974,8993.0967
14/10/2021 00:00,282383,137,87253899281,139,183537631,649.9599161,226,4477.567657,492836568,1745.277046,740,10825.80824,874011,3.095126123,1,25.76307022,881540,3.121788493,2,17.60407427,2.74021E+14,970387885.9,1419465,37965439825,2.74107E+14,970691108.9,1420548,37965434286,1628899281,5768.404192,1866,32930.36016,8875.015288
15/10/2021 00:00,297746,141,90153590568,143,182811327,613.9841576,226,3364.398095,501293484,1683.627938,732,9058.136762,859155,2.885529948,1,19.33209062,951854,3.196865785,2,19.66036564,3.84831E+14,1292481645,1508951.5,44838000282,3.84919E+14,1292777619,1510478,44837993470,2028590568,6813.158088,2304,40902.96654,11096.63499
16/10/2021 00:00,270052,133,84693890276,135,172294912,638.0064284,226,3618.96561,465843127,1725.01269,724,9104.153101,826049,3.058851629,1,20.95001588,852932,3.158399123,2,20.40617507,2.93911E+14,1088350578,1097723,43847163328,2.93994E+14,1088658389,1097681.5,43847157597,1568890276,5809.585843,1983,32516.65837,9105.842174
17/10/2021 00:00,215883,160,1.01134E+11,163,144522974,669.4504616,234,4627.136988,389569504,1804.539978,756,11246.28709,687267,3.183516071,1,26.43418076,708507,3.281902697,2,21.17974793,3.23884E+14,1500274795,1075000,54001685668,3.23984E+14,1500738009,1077207,54001675176,1134267792,5254.085741,1680,40617.84507,7848.35629
18/10/2021 00:00,285368,148,94082936149,150,179460021,628.8722667,226,3510.17238,478038108,1675.163676,724,8866.754013,836075,2.929813434,1,20.05998556,876191,3.070389812,2,18.27739164,4.02842E+14,1411657695,1402773.5,51414110072,4.02934E+14,1411981838,1404942,51414102869,1582936149,5546.999485,1600,43418.99341,8820.550339
19/10/2021 00:00,312018,155,98375707606,157,201913083,647.1199835,226,4165.954864,543050949,1740.447503,725,10335.4697,953008,3.054336609,1,23.08279594,949355,3.042628951,2,18.97580161,1.11268E+15,3566086821,1350876,87943355758,1.11278E+15,3566397300,1353499.5,87943343909,1500707606,4809.682794,1208,39138.9436,7432.443622
20/10/2021 00:00,291813,149,94999501966,152,175679306,602.0270036,226,3364.455311,481032956,1648.428809,724,8724.090108,803474,2.753386587,1,18.16905231,898212,3.078039704,2,18.11430126,4.90672E+14,1681461696,1510157,55851500955,4.90766E+14,1681780821,1509680,55851492867,1874501966,6423.641051,1916,45617.26325,10670.02147
21/10/2021 00:00,320743,148,94527685074,150,223879690,698.0033547,226,4991.372147,591751412,1844.939444,716,11631.73904,1069910,3.335723617,1,27.87220776,969838,3.023723043,2,21.36956987,4.35951E+14,1359189477,1307120,49506034985,4.36043E+14,1359477870,1307604,49506028549,2027685074,6321.83734,2000,40547.33113,9057.030024
22/10/2021 00:00,287550,158,1.00367E+11,160,184560838,641.8391167,226,4014.040206,492846744,1713.951466,732,9927.933642,865346,3.009375761,1,22.35441267,893526,3.107376109,2,19.93968428,3.52501E+14,1225876253,1285697.5,46126833099,3.52599E+14,1226219671,1287285,46126826027,1616676262,5622.243999,1728,39854.52403,8759.584533
23/10/2021 00:00,223941,145,91739498353,147,152432685,680.6823449,226,3957.886775,410780512,1834.324719,752,10061.88942,725827,3.241152804,1,22.7636046,758551,3.387280578,2,22.45014581,2.6856E+14,1199242899,1113521,47315233524,2.6865E+14,1199647582,1115500,47315225684,1114498353,4976.749916,1356,34014.3803,7311.413251
24/10/2021 00:00,211220,153,96523128972,155,128395684,607.8765458,226,3263.312434,352999296,1671.23992,736,8879.289222,594614,2.815140612,1,18.24111724,699524,3.311826532,2,22.9184288,2.77426E+14,1313447416,1082446.5,50741275666,2.77522E+14,1313900143,1083985,50741266522,898128972,4252.101941,1066,26947.06645,6995.009053
25/10/2021 00:00,284680,182,1.15152E+11,184,200497913,704.2922334,226,4942.31829,530910556,1864.938022,720,11837.0949,962207,3.379959955,1,28.3674211,893154,3.137396375,2,19.85170042,3.24843E+14,1141079800,1270723,43879754597,3.24956E+14,1141479371,1272526.5,43879746929,1402343665,4926.035074,853,49281.72289,6994.305547
26/10/2021 00:00,294029,150,95122514751,152,181993231,618.963541,226,3682.960578,488899516,1662.75951,712,9196.069398,847465,2.88224971,1,19.99596115,909527,3.093324128,2,19.3214254,3.51272E+14,1194686348,1229175,44227798789,3.51366E+14,1195005195,1230237,44227792278,1372514751,4667.957076,1123,32951.62271,7541.570329
27/10/2021 00:00,292114,157,99379541851,159,173860802,595.1813402,226,3448.957823,473796564,1621.957743,720,8986.30049,813474,2.784782653,1,19.58691116,908834,3.111230547,2,19.49208643,2.91946E+14,999423515.6,1307721.5,40385116001,2.92044E+14,999759428.9,1310283,40385110125,1254541851,4294.699504,1006,26726.15658,7215.783182
28/10/2021 00:00,295558,153,96923178558,155,191288207,647.2103851,226,4249.469963,512617012,1734.404117,716,10345.61167,908657,3.074377956,1,24.26680457,950304,3.215287693,2,20.10262777,2.95741E+14,1000618040,1240725,40396686192,2.95836E+14,1000941580,1242956.5,40396680548,1298178558,4392.29714,908,28101.75847,6786.505966
29/10/2021 00:00,305733,171,1.08441E+11,173,182494828,596.9091593,226,3233.538022,495480240,1620.63055,712,8317.966143,844570,2.762443047,1,17.61437401,965516,3.158036587,2,18.02282709,3.10033E+14,1014065431,1199443,40313074666,3.1014E+14,1014415001,1199981,40313068415,1565614451,5120.855292,1044,82425.20018,8578.952446
30/10/2021 00:00,252061,155,97916767014,157,152922130,606.6869924,226,3259.463012,424462906,1683.968984,720,8977.731586,711953,2.824526603,1,18.24719051,845137,3.352906638,2,21.38376446,3.1856E+14,1263819289,1078874,48832554572,3.18656E+14,1264203620,1079981,48832546941,1041767014,4132.99564,840,30411.78322,6812.401933
31/10/2021 00:00,217435,139,87774031936,141,155476983,715.0503967,226,5136.125732,415400376,1910.457728,724,12304.14279,754859,3.471653598,1,29.99369891,720112,3.311849518,2,22.13620659,2.65504E+14,1221070969,1182449,47254874406,2.6559E+14,1221470514,1185656,47254866582,899031936,4134.715828,765,28481.5717,5782.411767
01/11/2021 00:00,293282,148,94030868889,150,194620195,663.5940665,226,3578.743708,530100487,1807.47706,713,10117.39279,932756,3.180406571,1,20.85461021,924876,3.153538233,2,19.24026842,3.24499E+14,1106439002,1385224,42766037955,3.24591E+14,1106754398,1387098.5,42766031959,1530868889,5219.784675,1030,59698.35633,7865.930301
02/11/2021 00:00,297402,158,1.005E+11,160,197556109,664.2729672,226,4017.21195,558786928,1878.894318,713,12727.5262,958334,3.222352237,1,24.07607737,925701,3.112625335,2,19.23129585,3.52562E+14,1185474493,1400000,44356975604,3.52661E+14,1185806535,1401255,44356968821,1750019127,5884.35561,1516,48776.35588,8858.339719
03/11/2021 00:00,288746,161,1.02218E+11,163,189941611,657.8155576,226,4476.430396,502194548,1739.225991,712,10524.90448,882412,3.056014629,1,24.17575386,909183,3.148729333,2,19.05415804,3.40181E+14,1178130682,1316320.5,43373518138,3.40281E+14,1178479172,1317718.5,43373510962,1593237584,5517.782355,1290,61236.48183,8388.038701
04/11/2021 00:00,289141,143,91013430664,145,186974982,646.6567592,226,3995.83272,501227232,1733.504525,709,9964.285089,879856,3.042999782,1,22.20796204,921009,3.185328265,2,19.22059406,4.21129E+14,1456482230,1264723,42415937160,4.21218E+14,1456791335,1266008,42415928588,1638430664,5666.545609,1641,35101.40379,8762.83365
05/11/2021 00:00,285946,155,98626744891,157,192798308,674.2472635,226,4238.966067,513831659,1796.953477,712,10300.42312,899560,3.145908668,1,23.11697116,913399,3.194305918,2,19.47622009,4.33232E+14,1515083119,1269318,43226316334,4.33329E+14,1515421907,1270625,43226306628,1751744891,6126.13882,1810,42701.55729,9085.893487
06/11/2021 00:00,236233,154,97326522666,156,141827855,600.3727464,226,3044.597095,384615980,1628.121304,720,8012.083603,655906,2.776521485,1,16.87885301,787917,3.335338416,2,20.64260219,4.34673E+14,1840016075,1084461,53476192143,4.34769E+14,1840423512,1086383,53476180234,1076522666,4557.037611,1305,21194.07577,7590.347228
07/11/2021 00:00,226128,153,96588271774,155,151836921,671.4644847,226,4892.855615,405635228,1793.830167,716,11573.80434,726606,3.213250902,1,28.01032526,739738,3.271324206,2,21.88923074,3.4567E+14,1528646191,1103022.5,45488636191,3.45765E+14,1529069071,1106603.5,45488624695,963271774,4259.851827,1130,20589.42547,6344.120835
08/11/2021 00:00,285806,135,85984920783,137,171864490,601.3326872,226,3317.640367,467204096,1634.689601,712,8554.031528,797294,2.789633528,1,17.65290396,886270,3.100949595,2,17.92959157,5.85441E+14,2048386386,1485433,47862144756,5.85525E+14,2048681604,1485805,47862133781,1609920783,5632.914575,1632,38616.25668,9367.384635
09/11/2021 00:00,335411,152,97326600511,154,224024810,667.9113386,226,4212.04553,607828740,1812.190835,696,10693.25404,1073738,3.201260543,1,23.19056371,1000602,2.983211642,2,18.59574898,4.93812E+14,1472258133,1279266,41197363565,4.93907E+14,1472541367,1279381,41197355239,2326600511,6936.565918,2313,43469.24013,10385.45914
10/11/2021 00:00,301025,149,94966489098,151,203062121,674.5689594,226,3840.722777,557577392,1852.262742,697,10216.82391,941826,3.128730172,1,20.23608,937868,3.115581762,2,19.28501198,4.61097E+14,1531756735,1350646,44462380156,4.6119E+14,1532066094,1352141,44462371325,1841489098,6117.395891,2016,29578.30599,9068.599741
11/11/2021 00:00,293665,158,1.00306E+11,161,194395028,661.9618545,226,4200.275394,518390933,1765.245886,694,10404.33493,923062,3.143248259,1,23.51955539,918871,3.128976895,2,19.51742588,3.87072E+14,1318074246,1135328,42562948252,3.87171E+14,1318410514,1136899,42562940066,1555562963,5297.066259,1524,35979.42957,8002.071756
12/11/2021 00:00,282049,142,90238517644,144,179206684,635.3742931,226,4024.329372,476063192,1687.874064,696,9851.81061,846750,3.002137926,1,22.75615461,883298,3.131718248,2,19.44250708,4.03256E+14,1429738909,1162718,61858236648,4.03345E+14,1430053571,1163427,61858230800,1488517644,5277.514347,1537,38313.88127,8306.150255
13/11/2021 00:00,238634,153,96694343882,155,148206253,621.0609259,226,3262.771947,398056988,1668.064852,712,8311.998138,688874,2.886738688,1,18.13403945,797682,3.342700537,2,21.01393004,3.31621E+14,1389662979,1015788.5,45633323436,3.31716E+14,1390063697,1017472.5,45633313771,1069343882,4481.104461,1278,21692.02995,7215.24133
14/11/2021 00:00,224016,157,98992145475,159,138272211,617.2425675,226,3333.893022,366067497,1634.113175,708,8313.723816,631447,2.818758482,1,17.5646322,729633,3.257057532,2,21.17756821,3.03129E+14,1353157010,982565.5,44462498979,3.03227E+14,1353595037,984305,44462488551,867145475,3870.908663,988,19906.23293,6271.292465
15/11/2021 00:00,288435,151,95641008946,153,203890940,706.8869589,226,5152.447147,537260492,1862.674405,696,12308.42476,976919,3.386964134,1,28.99568079,888893,3.081779257,2,19.86427371,4.36267E+14,1512531740,1202095,44411858730,4.36361E+14,1512858936,1204085,44411849693,1266008946,4389.234822,965,32925.59157,6209.245717
16/11/2021 00:00,301103,150,95047971574,152,188910046,627.3934368,226,3690.738312,500118409,1660.954587,701,8953.303553,885952,2.942355274,1,20.28297851,938092,3.11551861,2,18.62935993,1.21107E+15,4022124775,1345269,85695686668,1.21117E+15,4022436130,1348088,85695672898,1297971574,4310.722822,1022,25602.35879,6870.844624
17/11/2021 00:00,290390,149,94471472620,151,204434985,704.0014635,226,4996.978878,531769215,1831.224267,694,11761.87488,986863,3.398405592,1,28.29145173,897695,3.091342677,2,18.85303595,6.17956E+14,2128020945,1260679.5,55779331362,6.18049E+14,2128341634,1262759.5,55779320723,1346472620,4636.773374,1098,47112.16131,6586.312123
18/11/2021 00:00,293867,144,91176439740,146,182561537,621.2386454,226,3928.931101,480557567,1635.289321,693,9285.58548,838039,2.851762872,1,20.5250007,922161,3.138021622,2,18.70467073,5.50132E+14,1872044928,1316276,53129574555,5.50222E+14,1872351189,1318218,53129565352,1176439740,4003.306734,1008,23362.64604,6444.07228
19/11/2021 00:00,284719,137,86945134335,139,174778338,613.8625733,226,3820.655817,464866485,1632.720279,688,9356.872918,813242,2.85629691,1,21.11955354,909061,3.192835743,2,19.41785889,4.6041E+14,1617068309,1374050,47653965977,4.60496E+14,1617369044,1375917,47653957513,1320134335,4636.621845,1338,26514.03348,7553.191946
20/11/2021 00:00,249652,145,91921530977,147,152139104,609.4047074,226,3418.561987,407011787,1630.316549,708,8593.919031,697304,2.793104001,1,17.83761871,813652,3.259144729,2,20.51965945,3.50564E+14,1404208972,1066560.5,43560479916,3.50654E+14,1404571977,1068042,43560470616,1296530977,5193.353055,1260,90535.67194,8522.010074
21/11/2021 00:00,222949,132,83423059486,134,148355982,665.4256444,226,4729.990525,393137751,1763.352834,712,11176.635,706231,3.167679604,1,27.09914019,740703,3.322297925,2,21.22979745,3.58468E+14,1607848084,1063589,49807988847,3.58551E+14,1608218124,1065198,49807979051,923059486,4140.227074,856,21501.37,6221.922929
22/11/2021 00:00,279165,141,89355824165,143,168511101,603.6254581,226,3785.753555,455851548,1632.910816,708,10121.12572,799655,2.864452922,1,21.92613081,859981,3.080547347,2,19.33989948,4.33355E+14,1552325583,1275895,44480912416,4.33443E+14,1552641257,1277655,44480903409,1230824165,4408.948704,1006,32253.39509,7304.113247
23/11/2021 00:00,283401,132,83728852264,134,156239676,551.3024866,226,3090.976789,409901820,1446.366879,694,6954.249953,706602,2.493293955,1,16.37614227,887782,3.132600097,2,19.96314048,4.38102E+14,1545872969,1301147,43861776010,4.38184E+14,1546164076,1302586,43861767607,1228852264,4336.090077,1088,27543.49595,7865.17417
24/11/2021 00:00,298909,157,99526867125,159,195536880,654.1685931,226,4590.826064,491457021,1644.169366,687,9851.969643,879519,2.942430639,1,23.65853042,930783,3.113934341,2,19.60067936,4.89359E+14,1637152009,1250388,44686996956,4.89458E+14,1637480286,1252309,44686987020,1401867125,4689.946188,1185,40083.5339,7169.323378
25/11/2021 00:00,287496,130,82735821293,132,161767535,562.6775155,226,3027.812977,429633980,1494.399853,672,7314.632157,729467,2.537311823,1,15.52720968,931303,3.239359852,2,19.40715762,5.26363E+14,1830854111,1223423,48107762072,5.26444E+14,1831136724,1223761,48107752413,1485821293,5168.145967,1540,35697.76046,9184.916448
26/11/2021 00:00,292645,132,83957347377,134,177229310,605.611953,226,3477.762248,462493757,1580.391796,689,8258.69757,803013,2.743983325,1,18.20745199,940264,3.212985016,2,20.67388439,5.02257E+14,1716266001,1383514,45364064570,5.02339E+14,1716547912,1385059,45364055323,1457347377,4979.915519,1767,26641.80577,8222.947869
27/11/2021 00:00,240759,143,90219446976,145,131941432,548.0228444,226,2760.947658,347486077,1443.294236,701,6716.309634,588009,2.442313683,1,14.59108314,788749,3.276093521,2,21.33544077,2.90085E+14,1204876070,1100000,39741518305,2.90174E+14,1205247292,1100648,39741509757,844446976,3507.436798,1037,15873.89872,6400.16531
28/11/2021 00:00,213768,139,87611052107,141,134527699,629.316357,226,4660.871119,347075092,1623.606396,696,10337.02586,625219,2.924754874,1,26.31568704,705319,3.299460162,2,21.82936331,3.2145E+14,1503731167,1174811.5,49455595093,3.21536E+14,1504137565,1177575.5,49455585097,736052107,3443.228673,830,20368.40008,5471.379593
29/11/2021 00:00,301297,143,90488359834,145,174044898,577.6522767,226,3457.319488,458726156,1522.504891,688,8387.845044,801872,2.661400545,1,19.43660094,919209,3.050840201,2,18.66179846,4.15346E+14,1378526270,1300000,44433471889,4.15435E+14,1378822904,1301216,44433464617,1113359834,3695.223763,927,32704.30832,6396.969097
30/11/2021 00:00,293876,134,85013960254,136,166708117,567.2736698,226,3285.223212,433427110,1474.863922,673,7632.452924,746645,2.540680423,1,16.98267461,932965,3.174689325,2,21.33800683,4.26115E+14,1449982690,1391403.5,44415356066,4.26199E+14,1450267674,1392803,44415348519,1263960254,4300.998564,1303,26708.67025,7581.875896
01/12/2021 00:00,288422,137,87681160479,140,192667649,668.0060779,226,4272.047473,543215906,1883.406626,686,13030.72194,929355,3.222205657,1,24.63188455,918380,3.184153775,2,18.76127929,3.77058E+14,1307314837,1475238.5,42464358938,3.77144E+14,1307611711,1475716.5,42464351618,2056160479,7129.000142,2475,42293.70457,10672.0588
02/12/2021 00:00,313261,155,98762918059,157,232640126,742.6399265,226,5615.96887,615058226,1963.405039,669,13900.72429,1134834,3.62264693,1,32.1706569,988616,3.155885986,2,21.48941608,3.81842E+14,1218927447,1209807,42040082788,3.81939E+14,1219236694,1209838,42040075744,1887918059,6026.661662,2154,33299.62482,8115.186711
03/12/2021 00:00,290139,168,1.06328E+11,170,182315971,628.3745756,226,3952.525984,475513441,1638.915971,697,9576.435366,834886,2.877538008,1,21.38984449,944247,3.25446424,2,21.47129131,3.50141E+14,1206804543,1311616,40988429167,3.50246E+14,1207166438,1313743,40988420990,1328258262,4578.006618,1647,27167.0073,7285.473975
04/12/2021 00:00,253674,155,98620400848,157,169218072,667.0690414,226,4132.547143,437658558,1725.279524,710,9539.508397,773163,3.04786064,1,22.66450393,882292,3.478054511,2,20.49857771,4.37158E+14,1723308205,1648090.5,44756966772,4.37255E+14,1723690093,1651992.5,44756954414,1745400848,6880.487744,1523,127666.9526,10314.50617
05/12/2021 00:00,215213,166,1.05935E+11,168,202925670,942.9061906,226,7269.917834,493184493,2291.611069,713,15780.87546,1002573,4.658515053,1,41.4568378,739270,3.435062008,2,24.00687319,2.91437E+14,1354178261,1302710,41231414284,2.91541E+14,1354660341,1305671,41231401649,2184550986,10150.64604,2927,77853.55975,10765.27669
06/12/2021 00:00,284467,172,1.08799E+11,174,188518876,662.7091227,226,4556.489031,493182368,1733.706785,708,11113.14256,894671,3.145078339,1,26.07388728,892401,3.137098504,2,18.57846945,5.44769E+14,1915051302,1528071,46905170649,5.44876E+14,1915429201,1531898,46905157371,1298769813,4565.625584,1258,31799.61257,6889.335649
07/12/2021 00:00,288343,154,97388683329,159,185866116,644.6007567,226,4139.248224,509742356,1767.833296,696,12662.55452,875467,3.036199942,1,23.73284074,926521,3.213259902,2,23.42812763,5.22668E+14,1812661060,1487613,42832307976,5.22764E+14,1812994864,1490433,42832296012,1138683329,3949.05834,868,37260.35489,6126.363177
08/12/2021 00:00,266110,168,1.06035E+11,172,159855474,600.7120138,226,3386.916266,437282892,1643.241111,692,9590.45068,749657,2.817094435,1,19.43656799,841196,3.161083762,2,20.98225646,4.32918E+14,1626838220,1499042.5,43201582067,4.33023E+14,1627232794,1500187.5,43201569836,1034711221,3888.283871,904,26110.86055,6472.791923
09/12/2021 00:00,282775,163,1.03079E+11,166,216680873,766.2660172,226,5355.462632,614854790,2174.360499,701,15752.83668,1085117,3.837386615,1,31.44021176,904064,3.197114314,2,19.90032985,3.12822E+14,1106257001,1552394,39775033840,3.12924E+14,1106617270,1556416,39775026492,1203940326,4257.59111,965,29841.59437,5556.283346
10/12/2021 00:00,271375,156,98658751607,158,160410871,591.1040848,226,3327.670123,419802154,1546.944833,693,8015.041798,713009,2.627393828,1,16.97392387,924444,3.406518655,2,25.91981173,3.00933E+14,1108918480,1476014,38047569461,3.0103E+14,1109277761,1480035,38047561753,1158751607,4269.927617,1136,34286.59445,7223.647623
11/12/2021 00:00,225733,151,95168052829,154,133809395,592.7772856,226,3995.346682,350080475,1550.860862,713,9073.296278,609234,2.698914204,1,22.33205999,763887,3.384028919,2,21.61347173,2.56943E+14,1138260641,1200964,41286988217,2.57037E+14,1138678723,1204006,41286979656,793052829,3513.233905,960,20168.22614,5926.735032
